
"New Template","Ny skabelon"
"New User","Ny bruger"
"New Variable","Ny variabel"
"New Website","Nyt website"
"New password field cannot be empty.","Feltet nyt kodeord må ikke være tomt."
"Newsletter Problems","Nyhedsbrevproblemer"
"Newsletter Queue","Nyhedbrevskø"
"Newsletter Subscribers","Nyhedbrevsabonnenter"
"Newsletter Templates","Nyhedsbrevskabeloner"
"Newsletter","Nyhedsbrev"
"Next month (hold for menu)","Næste måned (hold for menu)"
"Next year (hold for menu)","Næste år (hold for menu)"
"No (price without tax)","Nej (pris uden moms)"
"No Data Found","Ingen data fundet"
"No Templates Found","Ingen skabeloner"
"No change","Ingen ændring"
"No customer id defined.","Kunde-ID ikke defineret."
"No information available.","Ingen information tilgængelig."
"No profile loaded...","Ingen profil hentet ind..."
"No records found for this period.","Der blev ikke fundet nogen poster for denne periode."
"No records found.","Ingen poster fundet."
"No report code specified.","Ingen rapportkode angivet"
"No search keywords.","Ingen søgeord."
"No search modules were registered","Ingen søgemoduler registreret"
"No wishlist item id defined.","Ønske-ID ikke defineret."
"No","Nej"
"None","Ingen"
"Note:","Note:"
"Notes","Noter"
"Notifications","Notifikationer"
"Number of Orders","Antal ordrer"
"Number of Uses","Søgninger"
"Number of Views","Antal visninger"
"Number of records:","Antal poster:"
"OAuth Consumers","OAuth-klienter"
"OAuth authorization for admin","OAuth autorisation for admin"
"OAuth authorization simple for admin","Simpel OAuth autorisation for admin"
"OK","OK"
"Old rate:","Gammel kurs:"
"One or more media files failed to be synchronized during the media storages syncronization process. Refer to the log file for details.","En eller flere mediefiler kunne ikke synkroniseres. Se loggen for detaljer."
"One or more of the Cache Types are invalidated:","En eller flere cachetyper er forældede:"
"Online Customers","Online kunder"
"Only Once (version upgrade)","Kun én gang (opgradering af version)"
"Only attributes with scope ""Global"", input type ""Dropdown"" and Use To Create Configurable Product ""Yes"" are available.","Kun egenskaber med anvendelsesområdet global, inputtypen dropdown og anvend til konfigurerbart produkt ""Ja"" kan bruges."
"Only from same domain","Kun fra samme domæne"
"Only mapped fields","Kun felter som er mappede"
"Optional","Valgfri"
"Options","Ekstra valgmuligheder"
"Order #%s (%s)","Ordre #%s (%s)"
"Order #%s","Ordre #%s"
"Order Created Date","Order oprettet"
"Order ID","Ordrenummer"
"Order Totals","Ordretotaler"
"Order Updated Date report is real-time, does not need statistics refreshing.","Opdateringsrapport for ordren er real-time og behøver ikke opdatering af statistikken."
"Order Updated Date","Ordre opdateret"
"Orders","Ordrer"
"Original Magento attribute names in first row:","Originale Magento egenskabsnavne i første række:"
"Out of stock","Ikke på lager"
"PDT (Payment Data Transfer) Only","Kun PDT (Payment Data Transfer)"
"Package Extensions","Opret udvidelsespakke"
"Pages","Sider"
"Parent Product Thumbnail","Forældreproduktets thumbnail"
"Parent Transaction ID","Hovedtransaktions-ID"
"Passive mode","Passiv (passive mode)"
"Password Confirmation","Gentag kodeord"
"Password confirmation must be same as password.","Bekræftelsen skal matche kodeordet."
"Password must be at least of %d characters.","Kodeordet skal være mindst %d tegn."
"Password must include both numeric and alphabetic characters.","Kodeordet skal indeholde både tal og bogstaver."
"Password","Kodeord"
"Password:","Kodeord:"
"Path:","Sti:"
"PayPal Manager","PayPal Manager"
"Payment method instance is not available.","Instans af betalingsmetode er ikke tilgængelig"
"Payment method is not available.","Betalingsmetoden er ikke tilgængelig"
"Payment method must be specified.","Betalingsform skal specificeres"
"Pending Reviews","Afventende bedømmelser"
"Pending Tags","Manglende godkendelse"
"Per Item","Pr. vare"
"Per Order","Pr. order"
"Percent","Procent"
"Performed At","Udført på"
"Period","Periode"
"Permanent (301)","Permanent (301)"
"Permissions","Rettigheder"
"Personal Information","Personlig information"
"Phone:","Telefon:"
"Please Select","Vælg venligst"
"Please confirm site switching. All data that hasn\'t been saved will be lost.","Bekræft skift af website. Al data, der ikke er gemt, vil gå tabt."
"Please enter 6 or more characters.","Indtast venligst 6 eller flere karakterer."
"Please enter a number greater than 0 in this field.","Indtast venligst et tal større end 0."
"Please enter a valid $ amount. For example $100.00.","Vælg venligst et gyldigt beløb i kr. For eksempel kr. 100,00."
"Please enter a valid URL. For example http://www.example.com or www.example.com","Indtast venligst en gyldig hjemmesideadresse (URL), eks.http://www.mindemoshop.dk or www.mindemoshop.dk"
"Please enter a valid URL. http:// is required","Indtast venligst en gyldig hjemmesideadresse (URL). NB! adressen skal starte med http://"
"Please enter a valid credit card number.","Indtast venligst et gyldigt kreditkortnummer."
"Please enter a valid date.","Indtast venligst en gyldig dato."
"Please enter a valid email address. For example johndoe@domain.com.","Indtast venligst en gyldig e-mailadresse, f.eks. johndoe@domain.com."
"Please enter a valid email.","Indtast en gyldig e-mailadresse."
"Please enter a valid number in this field.","Indtast venligst kun heltal i dette felt."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Indtast venligst et gyldigt telefonnummer, eks. (+45) 24252627 eller 24252627"
"Please enter a valid social security number. For example 123-45-6789.","Indtast venligst et gyldigt CPR-nummer, eks. 19051970-2369."
"Please enter a valid value from list","Indtast venligst en gyldig værdi fra listen"
"Please enter a valid value, ex: 10,20,30","Indtast venligst en gyldig værd, f.eks. 10,20,30"
"Please enter a valid zip code. For example 90602 or 90602-1234.","Indtast venligst et gyldigt postnummer, eks. 6430 eller 8000."
"Please enter a valid zip code.","Indtast venligst et gyldigt postnummer."
"Please enter another credit card number to complete your purchase.","Indtast et andet kreditkortnummer for at gennemføre købet."
"Please enter password to confirm rollback.","Indtast password for at bekræfte rollback."
"Please enter password","Indtast password"
"Please enter valid password.","Indtast venligst et gyldigt kodeord."
"Please make sure that all global admin search modules are installed and activated.","Kontroller venligst at alle admin søgemoduler er installeret og aktiveret"
"Please make sure that your changes were saved before running the profile.","Husk at gemme ændringer, før profilen køres."
"Please make sure your passwords match.","Verificer venligst at dine kodeord er ens."
"Please select State/Province.","Vælg venligst region"
"Please select a customer.","Vælg en kunde"
"Please select a store.","Vælg venligst en forretning"
"Please select an option.","Vælg venligst en mulighed."
"Please select catalog searches.","Vælg venligst katalog søgninger"
"Please select customer(s).","Vælg venligst kunde(r)"
"Please select items.","Vælg typer"
"Please select message(s).","Vælg besked(er)."
"Please select one of the above options.","Vælg venligst en af mulighederne ovenfor"
"Please select one of the options.","Vælg venligst en af mulighederne"
"Please select review(s).","Vælg venligst bedømmelse(r)"
"Please select tag(s).","Vælg venligst tag(s)"
"Please specify backup creation options","Angiv indstillinger for oprettelse af backup"
"Please specify the admin custom URL.","Angiv en selvvalgt admin-URL"
"Please try to logout and sign in again.","Prøv at logge ud og ind igen."
"Please type the letters from the image:","Indtast bogstaverne fra billedet:"
"Please use in this field only ""a-z,0-9,_"".","Brug kun tegnene ""a-z,0-9,_"" i dette felt."
"Please use letters only (a-z) in this field.","Feltet må kun indeholde bogstaver (a-z)"
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Feltet må kun indeholde heltal, undgå venligst mellemrum eller andre karakterer såsom punktum og komma."
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","Brug kun bogstaver (a-z eller A-Z), tal (0-9) eller mellemrum i dette felt."
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Feltet må kun indeholde bogstaver (a-z) eller heltal (0-9). Mellemrum eller andre karakterer er ikke tilladt."
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","Feltet må kun indeholde bogstaver (a-z), heltal (0-9), mellemrum og nummertegn (#)."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Brug venligst dette datoformat: dd/mm/yyyy, eks. 17/03/2006 for d.17. marts 2006."
"Please wait while the indexes are being refreshed.","Vent mens indeks opdateres."
"Please wait, loading...","Vent venligst, henter data..."
"Please wait...","Vent venligst..."
"Please, add some answers to this poll first.","Tilføj først nogle svarmuligheder til afstemningen."
"Please, select ""Visible in Stores"" for this poll first.","Vælg først ""Synlig i forretninger"" for afstemningen."
"Poll Manager","Afstemninger"
"Polls","Afstemninger"
"Popular","Populære"
"Position of Watermark for %s","Vandmærkeposition for %s"
"Prefix","Præfiks"
"Pregenerated configurable swatches image files.","Prægenererede billeder vedr. konfigurerbare paletter."
"Pregenerated product images files.","Prægenererede produktbilleder."
"Prev. month (hold for menu)","Forrige måned (hold for menu)"
"Prev. year (hold for menu)","Forrige år (hold for menu)"
"Preview Template","Vis skabelon"
"Preview","Vis"
"Price alert subscription was saved.","Tilmelding til prisopdatering er gemt."
"Price","Pris"
"Price:","Pris:"
"Processed <strong>%s%% %s/%d</strong> records","Behandlede <strong>%s%% %s/%d </strong> poster"
"Product Name","Produktnavn"
"Product Reviews","Produktbedømmelser"
"Product Tax Classes","Produktmomsklasser"
"Product Thumbnail Itself","Selve produktets thumbnail"
"Product is not loaded.","Produkt er ikke indlæst."
"Product","Produkt"
"Product:","Produkt:"
"Products Bestsellers Report","Bestsellerrapport"
"Products Most Viewed Report","Mest viste produkterrapport"
"Products Ordered","Produkter bestilt"
"Products in Carts","Produkter i indkøbskurve"
"Products","Produkter"
"Profile Action","Profilhandling"
"Profile Actions XML","Profilhandlinger-XML"
"Profile Direction","Profilretning"
"Profile History","Profilhistorik"
"Profile Information","Profilinformation"
"Profile Name","Profilnavn"
"Profile Payments","Profilbetalinger"
"Profile Schedule","Profilplanlægning"
"Profile Wizard","Profilguide"
"Profiles","Profiler"
"Promo","Promo"
"Promotions","Prisregler"
"Purchased Item","Købt vare"
"Put store on the maintenance mode while backup creation","Sæt forretningen i vedligeholdelsestilstand mens der sikkerhedskopieres"
"Put store on the maintenance mode while rollback processing","Sæt forretningen i vedligeholdelsestilstand mens rollback indlæses"
"Quantity","Antal"
"Queue Refresh","Sæt opdatering i kø"
"Queued... Cancel","Sat i kø... Annuller"
"REST Roles","REST roller"
"Radio Buttons","Radioknapper"
"Rates","Kurser"
"Read details","Læs detaljer"
"Rebuild Catalog Index","Genopbyg katalogindeks"
"Rebuild Flat Catalog Category","Genopbyg flade kategorier"
"Rebuild Flat Catalog Product","Genopbyg flade produkter"
"Rebuild","Genopbyg"
"Recent Orders","Seneste ordrer"
"Recent statistics have been updated.","Nylig statistik er opdateret."
"Recurring Payment Profile","Profil for abonnementsbetaling"
"Recurring Profile View","Abonnementsprofil"
"Recursive Dir","Rekursiv mappe"
"Redirect","Omdiriger"
"Reference ID","Reference ID"
"Reference","Reference"
"Refresh Now*","Opdater nu*"
"Refresh Statistics","Opdater statistik"
"Refresh","Opdater"
"Region/State","Region/stat"
"Regular Price:","Normalpris:"
"Reject token authorization Pop Up for admin","Afvis token autorisation Pop Up for admin"
"Reject token authorization for admin","Afvis token autorisation for admin"
"Reject","Afvis"
"Rejection Of Authorization","Afvisning af autorisation"
"Release Stability","Udgivelsesstabilitet"
"Release Version","Udgivelsesversion"
"Release","Udgivelse"
"Reload captcha","Genindlæs captcha"
"Remote FTP","FTP (remote)"
"Remove","Fjern"
"Reports","Rapporter"
"Request Path","Forespørgselssti"
"Required","Obligatorisk"
"Reset Filter","Nulstil filter"
"Reset Password","Nulstil kodeord"
"Reset a Password","Nulstil et kodeord"
"Reset","Nulstil"
"Resize","Juster str."
"Resource Access","Ressourceadgang"
"Resources","Ressourcer"
"Results","Resultater"
"Retrieve Password","Hent kodeord"
"Return Html Version","Returner HTML-version"
"Revenue","Omsætning"
"Reviews and Ratings","Bedømmelser og karakterer"
"Reviews","Bedømmelser"
"Rewrite Rules","Omskrivningsregler"
"Role ID","Rolle ID"
"Role Info","Rolle - detaljer"
"Role Information","Rolle - detaljer"
"Role Name","Rollenavn"
"Role Resources","Rettigheder"
"Role Users","Brugere tilknyttet rollen"
"Roles Resources","Rettigheder"
"Roles","Roller"
"Rotate CCW","Roter (mod uret)"
"Rotate CW","Roter (med uret)"
"Run Profile Inside This Window","Kør profilen i dette vindue"
"Run Profile in Popup","Kør profilen i pop-up vindue"
"Run Profile","Kør profilen"
"Run","Kør"
"Running... Kill","Kører... afbryd"
"SKU","Varenummer"
"SKU:","Varenummer:"
"SSL Error: Invalid or self-signed certificate","SSL fejl: Ugyldig eller selv-signeret certifikat"
"Sales Report","Salg"
"Sales","Salg"
"Samples","Prøver"
"Save & Generate","Gem og generer"
"Save Account","Gem konto"
"Save Cache Settings","Gem cacheindstillinger"
"Save Config","Gem konfiguration"
"Save Currency Rates","Gem kurser"
"Save Profile","Gem profil"
"Save Role","Gem rolle"
"Save Template","Gem skabelon"
"Save User","Gem bruger"
"Save and Continue Edit","Gem og fortsæt redigering"
"Save","Gem"
"Search Index","Søgeindeks"
"Search Term","Søgning"
"Search Terms","Søgninger"
"Search","Søg"
"Select All","Vælg alle"
"Select Category","Vælg kategori"
"Select Date","Vælg dato"
"Select File to Import","Vælg fil til import"
"Select Range","Vælg interval"
"Select Template","Vælg skabelon"
"Select date","Vælg dato"
"Select","Vælg"
"Selected allowed currency ""%s"" is not available in installed currencies.","Valgte valuta ""%s"" er ikke blandt de installerede valutaer."
"Selected base currency is not available in installed currencies.","Valgt basisvaluta er ikke blandt de installerede valutaer"
"Selected default display currency is not available in allowed currencies.","Valgt standardvaluta er ikke blandt de tilladte valutaer"
"Selected default display currency is not available in installed currencies.","Valgt standardvaluta er ikke blandt de installerede valutaer"
"Self-assigned roles cannot be deleted.","Selvtildelte roller kan ikke slettes."
"Sender","Afsender"
"Separate Email","Separat e-mail"
"Service Settings","Serviceindstillinger"
"Set Product as New from Date","Sæt produktet som nyt fra dato"
"Set Product as New to Date","Sæt produktet som nyt til dato"
"Set up & Customize","Opsæt og tilpas"
"Shipment #%s comment added","Kommentar tilføjet til forsendelse #%s"
"Shipment #%s created","Forsendelse #%s blev oprettet"
"Shipment Comments","Leveringskommentarer"
"Shipment History","Leveringshistorik"
"Shipments","Leveringer"
"Shipping Address","Leveringsadresse"
"Shipping Address: ","Leveringsadresse: "
"Shipping Origin","Afsendelsessted"
"Shipping Price","Forsendelsesomkostninger"
"Shipping address selection is not applicable","Leveringsadresse kan ikke vælges"
"Shipping method must be specified.","Leveringsform skal angives."
"Shipping method selection is not applicable","Leveringsform kan ikke vælges"
"Shipping","Levering"
"Shopping Cart Price Rules","Prisregler for indkøbskurv"
"Shopping Cart from %s","Indkøbskurv fra %s"
"Shopping Cart","Indkøbskurv"
"Short Description","Kort beskrivelse"
"Show By","Vis efter"
"Show Report For:","Vis rapport for"
"Show Reviews","Vis anmeldelser"
"Sitemap Information","Sitemap-information"
"Size for %s","Størrelse for %s"
"Skip Category Selection","Spring over kategorivalg"
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","Nogle produkter på denne ordre har forskellige faktura- og leveringstyper. Du kan først oprette levering når fakturaen er oprettet."
"Some of the ordered items do not exist in the catalog anymore and will be removed if you try to edit the order.","Nogle af de bestilte produkter er ikke længere i produktkataloget og vil blive fjernet, hvis du redigerer ordren."
"Sorry, this feature is coming soon...","Vi undskylder, men denne funktion er undervejs..."
"Special Price From Date","Specialpris fra dato"
"Special Price To Date","Specialpris til dato"
"Special Price:","Specialpris:"
"Specific Countries","Specifikke lande"
"Specified profile does not exist.","Profilen eksisterer ikke."
"Specified","Angivet"
"Spreadsheet Name:","Navn på regneark:"
"Start Date","Startdato"
"Starting profile execution, please wait...","Starter profilkørsel, vent venligst..."
"State/Province:","Region:"
"Static Blocks","Statiske blokke"
"Status","Status"
"Status:","Status:"
"Stock Quantity:","Antal på lager:"
"Stock notification was saved.","Lagernotifikation er gemt."
"Store Email Addresses Section","Sektion for butikkens e-mailadresser"
"Store View","Visning af forretning"
"Store","Forretning"
"Store:","Forretning:"
"Stores","Forretninger"
"Subject","Overskrift"
"Submit","Gennemfør"
"Subpackage cannot be conflicting.","Underpakke må ikke være i konflikt."
"Subtotal","Subtotal"
"Suffix","Suffiks"
"Switch/Solo/Maestro Only","Kun Switch/Solo/Maestro"
"Symbol","Symbol"
"Synchronization is required.","Synkronisering er nødvendigt."
"Synchronization of media storages has been successfully completed.","Synkronisering af medielager er gennemført."
"Synchronize","Synkroniser"
"Synchronizing %s to %s","Sykroniserer %s til %s"
"Synchronizing...","Synkroniserer..."
"System Section","Systemsektion"
"System busy","System optaget"
"System","System"
"Tags","Tags"
"Target Path","Målsti"
"Tax","Moms"
"Tb","Tb"
"Template Content","Skabelonindhold"
"Template Information","Detaljer"
"Template Name","Skabelonnavn"
"Template Styles","Skabelonstyles"
"Template Subject","Skabelonemne"
"Template Type","Type"
"Template","Skabelon"
"Temporary (302)","Midlertidig (302)"
"Terms and Conditions","Vilkår og betingelser"
"Text","Tekst"
"The Catalog Rewrites were refreshed.","Katalogomskrivninger er opdateret."
"The CatalogInventory Stock Status has been rebuilt.","Lagerstatus er opdateret."
"The Comment Text field cannot be empty.","Kommentarfeltet skal udfyldes."
"The Flat Catalog Product was rebuilt","Flade produkter er genopbygget."
"The JavaScript/CSS cache has been cleaned.","JavaScript/CSS-cachen er tømt."
"The Layered Navigation indexing has been queued.","Indeksering af filtreret navigation er sat i kø."
"The Layered Navigation indexing queue has been canceled.","Indeksering af filtreret navigation er annulleret."
"The Layered Navigation indices were refreshed.","Indeks for filtreret navigation er opdateret."
"The Layered Navigation process has been queued to be killed.","Processen til filtreret navigation er sat i kø til at blive slukket."
"The Magento cache storage has been flushed.","Magento-cachelageret er tømt."
"The URL Rewrite has been deleted.","URL-omskrivningen er slettet."
"The URL Rewrite has been saved.","URL-omskrivningen er gemt."
"The account has been saved.","Kontoen er gemt."
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","Arkivet kan udpakkes med <a href=""%s"">%s</a> på Windowssystemer"
"The attribute set has been removed.","Egenskabssættet er slettet."
"The backup's creation process will take time.","Det vil tage lidt tid at lave en backup."
"The billing agreement has been canceled.","Betalingsaftalen er annulleret."
"The billing agreement has been deleted.","Betalingsaftalen er slettet."
"The cache storage has been flushed.","Cachelageret er tømt."
"The carrier needs to be specified.","The carrier needs to be specified."
"The catalog index has been rebuilt.","Katalogindeks er genopbygget."
"The catalog rewrites have been refreshed.","Katalogomskrivninger er opdateret."
"The configuration has been saved.","Konfigurationen er gemt."
"The credit memo has been canceled.","Kreditnotaen er annulleret."
"The credit memo has been created.","Kreditnotaen er oprettet."
"The credit memo has been voided.","Kreditnotaen er annulleret."
"The custom variable has been deleted.","Variablen er slettet."
"The custom variable has been saved.","Variablen er gemt."
"The customer has been deleted.","Kunden er slettet."
"The customer has been saved.","Kunden er gemt."
"The design change has been deleted.","Designændringen er slettet."
"The design change has been saved.","Designændringen er gemt."
"The email address is empty.","Emailadressen er tom."
"The email template has been deleted.","Emailskabelonen er slettet."
"The email template has been saved.","Emailskabelonen er gemt."
"The flat catalog category has been rebuilt.","Flade kategorier er genopbygget."
"The group node name must be specified with field node name.","The group node name must be specified with field node name."
"The image cache was cleaned.","Billedcachen blev tømt."
"The invoice and shipment have been created.","Faktura og levering er oprettet."
"The invoice and the shipment  have been created. The shipping label cannot be created at the moment.","Faktura og levering er oprettet. Pakkelabel kan ikke genereres i øjeblikket."
"The invoice has been canceled.","Fakturaen er annulleret."
"The invoice has been captured.","Fakturaen er hævet."
"The invoice has been created.","Fakturaen er oprettet."
"The invoice has been voided.","Fakturaen er annulleret."
"The invoice no longer exists.","Fakturaen eksisterer ikke længere."
"The item %s (SKU %s) does not exist in the catalog anymore.","Varen %s (varenummer %s) eksisterer ikke længere i kataloget."
"The order does not allow creating an invoice.","Ordren tillader ikke fakturering."
"The order no longer exists.","Ordren eksisterer ikke længere."
"The poll has been deleted.","Afstemningen er slettet."
"The poll has been saved.","Afstemningen er gemt."
"The profile has been deleted.","Profilen er slettet."
"The profile has been saved.","Profilen er gemt."
"The profile has been updated.","Profilen er opdateret."
"The profile has no changes.","Profilen har ingen ændringer."
"The rating has been deleted.","Bedømmelsen er slettet."
"The rating has been saved.","Bedømmelsen er gemt."
"The role has been deleted.","Rollen er slettet."
"The role has been saved.","Rollen er gemt."
"The role has been successfully saved.","Rollen er gemt."
"The search index has been rebuilt.","Søgeindeks er genopbygget."
"The shipment has been created.","Levering er oprettet."
"The shipment has been sent.","Levering er sendt."
"The shipping label has been created.","Pakkelabel er oprettet."
"The tag has been deleted.","Tag'et er slettet."
"The tag has been saved.","Tag'et er gemt."
"The transaction details have been updated.","Transaktionsdetaljerne er opdateret."
"The user has been deleted.","Brugeren er slettet."
"The user has been saved.","Brugeren er gemt."
"Theme has been saved.","Temaet er gemt."
"Themes JavaScript and CSS files combined to one file.","JavaScript og CSS lagt sammen i én fil."
"There is an error in one of the option rows.","Der er en fejl i en række."
"This Account is","Denne konto er"
"This Email template no longer exists.","Denne e-mailskabelon eksisterer ikke længere"
"This Role no longer exists","Denne rolle eksisterer ikke længere"
"This Role no longer exists.","Denne rolle eksisterer ikke længere"
"This account is inactive.","Denne konto er inaktiv."
"This account is","Denne konto er"
"This action cannot be undone.","Denne handling kan ikke fortrydes."
"This attribute set does not have attributes which we can use for configurable product","Dette egenskabssæt har ikke nogen egenskaber der kan bruges til konfigurerbare produkter"
"This attribute shares the same value in all the stores","Denne egenskab har samme værdi i alle forretninger"
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","Dette er en demoshop. Ordrer afgivet i denne butik vil ikke blive behandlet."
"This is a required field.","Feltet skal udfyldes."
"This product is currently disabled.","Dette produkt er i øjeblikket deaktiveret"
"This report depends on timezone configuration. Once timezone is changed, the lifetime statistics need to be refreshed.","Denne rapport afhænger af tidszonekonfiguration. Hvis tidszonen ændres, bør totalstatistikken opdateres."
"This section is not allowed.","Denne del er ikke tilladt."
"This user no longer exists.","Denne bruger eksisterer ikke længere"
"Tier Price","Flerstykspris"
"Time selection:","Tidsvalg:"
"Time","Tid"
"Time:","Tid:"
"Timeout limit for response from synchronize process was reached.","Der kom intet svar fra synkroniseringsprocessen inden for tidsgrænsen"
"To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel.","Klik annuller for at ophæve afventende autorisationer og frigive beløb der allerede er behandlet i denne betaling."
"To use PayPal Payflow Link you must configure some settings in your Payflow account by logging into","For at bruge PayPal Payflow Link skal du indstille din Payflow konto ved at logge ind på"
"To use PayPal Payments Advanced you must configure some settings in your PayPal Payments Advanced account by logging into","For at bruge PayPal Payments Advanced skal du indstille din PayPal Payments Advanced account ved at logge ind på"
"To","til"
"Toggle Editor","Slå editor til/fra"
"Tools","Værktøjer"
"Top 5 Search Terms","Top 5 søgninger"
"Total Invoiced","Total faktureret"
"Total Order Amount","Samlet ordrebeløb"
"Total Refunded","Samlet beløb refunderet"
"Total of %d record(s) have been deleted.","I alt %d poster er slettet."
"Total of %d record(s) have been updated.","I alt %d poster er opdateret."
"Total of %d record(s) were canceled.","I alt %d poster er annulleret."
"Total of %d record(s) were deleted","I alt %d poster er slettet"
"Total of %d record(s) were deleted.","I alt %d poster er slettet."
"Total of %d record(s) were updated","I alt %d poster er opdateret"
"Total of %d record(s) were updated.","I alt %d poster er opdateret."
"Total","Total"
"Total size of uploadable files must not exceed %s","Totalstørrelse af filer til upload må ikke overstige %s"
"Track Order","Track ordre"
"Track this shipment","Track denne forsendelse"
"Tracking number %s for %s assigned","Tracking-nr %s for %s blev tildelt"
"Tracking number cannot be empty.","Trackingnummer skal udfyldes."
"Transaction Data","Transaktionsdata"
"Transaction Details","Transaktionsdetaljer"
"Transaction ID","Transaktions-ID"
"Transaction Type","Transaktionstype"
"Transactional Emails","E-mails"
"Transactions","Transaktioner"
"Try Magento Go for Free","Prøv Magento Go gratis"
"Type","Type"
"Type:","Type:"
"URL Rewrite Information","URL-omskrivningsinfo"
"URL Rewrite Management","URL-omskrivning"
"URL Rewrite","URL-omskrivning"
"Unable to cancel the credit memo.","Kan ikke annullere kreditnotaen."
"Unable to find a Email Template to delete.","Kunne ikke finde en e-mailskabelon at slette."
"Unable to find a poll to delete.","Systemet kunne ikke finde afstemningen, der skulle slettes"
"Unable to find a tag to delete.","Systemet kunne ikke finde nogen tags"
"Unable to find a user to delete.","Systemet kunne ikke finde nogen brugere"
"Unable to initialize import model","Import-model kunne ikke initialiseres"
"Unable to refresh lifetime statistics.","Kunne ikke opdatere totalstatistik"
"Unable to refresh recent statistics.","Kunne ikke opdatere ny statistik"
"Unable to save the cron expression.","Kan ikke gemme cron expression."
"Unable to save the invoice.","Kan ikke gemme fakturaen."
"Unable to send the invoice email.","Kan ikke sende faktura-email."
"Unable to send the shipment email.","Kan ikke sende leveringsmail."
"Unable to update transaction details.","Kan ikke opdatere transaktionsdetaljerne."
"Unable to void the credit memo.","Kan ikke annullere kreditnotaen."
"Unknown","Ukendt"
"Unlimited","Ubegrænset"
"Update","Opdater"
"Updated At","Opdateret den"
"Upload File","Upload fil"
"Upload Files","Upload filer"
"Upload HTTP Error","Fejl: Problemer med HTTP under upload"
"Upload I/O Error","Fejl: Problemer med skrivning eller læsning under upload"
"Upload Security Error","Upload sikkerhedsfejl"
"Upload import file","Upload importfil"
"Uploaded file is larger than %.2f kilobytes allowed by server","Den uploadede fil er større end %.2f kilobytes som serveren tillader"
"Use All Available Attributes","Brug alle tilgængelige egenskaber"
"Use Config Settings","Brug konfigurationsindstillinger"
"Use Default Value","Brug standard-værdi"
"Use Default Variable Values","Brug standardværdier for variabler"
"Use Default","Brug standard"
"Use FTP Connection","Brug FTP-forbindelse"
"Use Parent Category Settings","Anvend indstillinger fra forældrekatogori"
"Use Website","Anvend website"
"Used Currently For","Bruges i øjeblikket til"
"Used as Default For","Bruges som standard for"
"User Email","E-mail (bruger)"
"User ID","Bruger ID"
"User Info","Konto"
"User Information","Brugerinformation"
"User Name is required field.","Brugernavn er et obligatorisk felt."
"User Name","Brugernavn"
"User Name:","Brugernavn:"
"User Password","Bruger password"
"User Role","Rolle"
"User Roles Information","Brugerroller - detaljer"
"User Roles","Brugerroller"
"User Type Resources","Brugertyperessourcer"
"User name","Brugernavn"
"Users","Brugere"
"VAT Number is Invalid","Ugyldigt momsnummer"
"VAT Number is Valid","Gyldigt momsnummer"
"Validation Results","Valideringsresultater"
"Value Delimiter:","Separator:"
"Value","Værdi"
"Variable Code","Variabelkode"
"Variable HTML Value","HTML-værdi for variabel"
"Variable ID","Variabel ID"
"Variable Name","Variabelnavn"
"Variable Plain Value","Tekstværdi for variabel"
"Variable","Variabel"
"Verifier code: %s","Verifikationskode: %s"
"View Actions XML","Vis handlings-XML"
"View Full Size","Vis fuld størrelse"
"View Memo for #%s","Vis kreditnota for #%s"
"View Memo","Vis kreditnota"
"View Shipment","Vis levering"
"View Statistics For:","Vis statistik for:"
"Visibility:","Synlighed:"
"Warning! Empty value can cause problems with CSV format.","Advarsel! En tom værdi kan give problemer med CSV-formatet."
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","Advarsel!\r\nDenne handling vil fjerne brugeren fra en tildelt rolle\r\nEr du sikker?"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Advarsel!\r\nDenne handling vil fjerne brugeren fra tildelte roller\r\nEr du sikker?"
"Warning","Advarsel"
"Warning: Please do not close the window during importing/exporting data","Advarsel: Luk ikke vinduet mens du importerer/eksporterer data"
"Watermark File for %s","Vandmærkefil for %s"
"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","Vi værdsætter feedback fra vores brugere. Deltag i vores <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">undersøgelse</a> og fortæl os hvilke funktioner du mangler i Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Fjern denne besked</a>"
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","Vi sidder foran skærmen og koder løs på nye features til Magento. Tak for tålmodigheden."
"Web Section","Websektion"
