"Reset Successful","Nulstillet"
"Resubmission Key","Genindsendelsesnøgle"
"Resubmit App","Genindsend app"
"Review","Vurder"
"Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>","Rich Push gør det muligt at sende motiverende beskeder ved at tilføje HTML og andet medieindhold i dine push-notifikationer. Rich Push tager et skridt videre end normale meddelelser ved at bringe brugeren ind i appen og vise indholdet i en tilpasset WebKit-visning. Lav brandede beskeder der motiverer brugerne med nyt indhold og ny information, altsammen uden at de behøver at opdatere din app. Læs mere om Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>"
"SORT BY:","SORT EFTER:"
"Save","Gem"
"Save As","Gem som"
"Save Theme","Gem tema"
"Save and Continue Edit","Gem og fortsæt redigering"
"Save and Submit App","Gem og indsend app"
"Save in address book","Gem i adressebog."
"Screens:","Skærmbilleder:"
"Scroll Background Color","Scroll baggrundsfarve"
"Search","Søg"
"Secondary Color","Sekundær farve"
"Secondary Font Color","Sekundær tekstfarve"
"Select Template","Vælg skabelon"
"Selected product is unavailable.","Det valgte produkt er ikke tilgængeligt"
"Settings","Indstillinger"
"Shipped","Afsendt"
"Shipping Address","Leveringsadresse"
"Shipping Method","Leveringsmetode"
"Shipping address has been set.","Leveringsadresse er blevet valgt"
"Shipping method has been set.","Leveringsmetode er blevet valgt."
"Shipping method is required","Leveringsmetode er obligatorisk"
"Shipping method successfully updated","Leveringsmetode er opdateret"
"Shipping to this address is not possible.","Der kan ikke leveres til denne adresse."
"Shop","Shop"
"Shopping cart is empty.","Indkøbskurven er tom."
"Sky Blue","Sky Blue"
"Some emails were not sent.","Nogle e-mails blev ikke sendt."
"Sorry, no payment options are available for this order at this time.","Beklager, ingen betalingsmuligheder er tilgængelig for denne ordre i øjeblikket."
"Sorry, no quotes are available for this order at this time.","Beklager, der kan ikke beregnes en pris for ordren i øjeblikket."
"Specific Countries","Udvalgte lande"
"Specified address does not exist.","Specificeret adresse findes ikke."
"Specified invalid app code.","Specificeret ugyldig appkode."
"Specified invalid data.","Specificeret ugyldig data."
"Specified item does not exist in wishlist.","Specificeret vare eksisterer ikke på ønskesedlen."
"Standard Checkout","Standardbestilling"
"Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)","Standardbestilling bruger bestillingmetoden der er leveret af Magento. Kun inline betalingsmetoder er understøttet. (f.eks. PayPal Direct,  Authorize.Net, etc.)"
"Start Date","Startdato"
"Start Date - Month","Startdato – Måned"
"Start Date - Year","Startdato – År"
"State/Province","Stat/Provins"
"Store Credit payment is not being used in your shopping cart.","Betaling med kredit bruges ikke i din indkøbskurv."
"Store View","Forretningsvisning"
"Store logo that is displayed on copyright page of app. Preferred size: 100px x 100px.","Butikslogo der vil blive vist på copyright siden af app. Anbefalet størrelse: 100px x 100px."
"Street Address","Gade/vej "
"Street Address %s","Gade/vej %s"
"Submission","Indsendelse"
"Submission Fields","Indsendelsesfelter"
"Submission History","Indsendelseshistorik"
"Submit App","Indsend app"
"Submit App ""%s""","Indsend app ""%s"""
"Submit App failure. %s","App indsendelsesfejl. %s"
"Submit App failure. Invalid activation key provided","App indsendelsesfejl. Forkert aktiveringsnøgle brugt."
"Submit Application","Indsend applikation"
"Submitted","Indsendt"
"Subtotal (Excl. Tax)","Subtotal (ekskl. moms)"
"Subtotal (Incl. Tax)","Subtotal (inkl. moms)"
"Suffix","Suffix"
"T-Shirts","T-shirts"
"Tabs","faner"
"Tax","Moms"
"Telephone","Telefon"
"Tell a Friend","Tip en ven"
"Tell a Friend is disabled.","Tip en ven er deaktiveret."
"Tell a Friend link has been sent.","Tip en ven link er blevet sendt."
"Template","Skabelon"
"Template Content","Skabelonindhold"
"Template Name","Skabelonnavn"
"Template does not exist.","Skabelonen findes ikke."
"Template for new AirMail Message does not exist.","Skabelon til Ny AirMail besked findes ikke."
"Template has been deleted.","Skabelonen er blevet slettet."
"Text length does not satisfy specified max text range.","Tekstlængden opfylder ikke den angivne maks-tekstlængde."
"Text length does not satisfy specified min text range.","Tekstlængden opfylder ikke den angivne min-tekstlængde."
"Thank you for registering!","Tak for din registrering!"
"Thank you for your purchase! ","Tak for din ordre! "
"The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>","Mailbox-titlen vil blive vist i Mere info-fanen. For at læse mere om denne titel, venligst <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">klik her</a>"
"The icon that appears in the Android Market. Recommended size: 512px x 512px. Maximum size: 1024 KB.","Ikonet der optræder i Android Market. Anbefalet størrelse: 512px x 512px. Maksimal størrelse: 1024 KB."
"The store credit payment has been removed from shopping cart.","Kreditbetaling er fjernet fra indkøbskurven."
"Theme configurations are successfully reset.","Temakonfigurationen er nulstillet."
"Theme has been created.","Temaet er oprettet."
"Theme has been delete.","Temaet er slettet."
"Theme label can\'t be empty","Temalabel skal udfyldes"
"Theme label:","Temalabel:"
"Theme name is not set.","Temanavn mangler."
"There were some problems with the data.","Der var nogle problemer med dataene."
"This email address was not found in our records.","Denne e-mailadresse blev ikke fundet i systemet."
"This is a required field.","Dette er et obligatorisk felt."
"Title","Titel"
"Title bar","Titellinien"
"To activate PayPal MEP payment method activate Express checkout first. ","For at aktivere PayPal MEP betalingsmetode skal du aktivere Express checkout først. "
"Token has not been set.","Token er ikke sat."
"Total incl. Tax: %1$s","Total inkl. moms: %1$s"
"Twitter API","Twitter API"
"Twitter API Key","Twitter API Key"
"Twitter Secret Key","Twitter Secret Key"
"Unable to cancel Mobile Express Checkout.","Kan ikke annullere Mobile Express Checkout."
"Unable to cancel queue.","Kan ikke annullere kø."
"Unable to collect cart totals.","Kan ikke beregne totalbeløb for indkøbskurv."
"Unable to delete queue.","Kan ikke slette kø."
"Unable to find an app to delete.","Kan ikke finde en app at slette."
"Unable to find template to delete.","Kan ikke finde en skabelon at slette."
"Unable to get shipping methods list.","Kan ikke hente liste med leveringsmetoder."
"Unable to initialize MEP Checkout.","Kan ikke initialisere MEP Checkout."
"Unable to initialize PayPal Mobile Express Checkout.","Unable to initialize PayPal Mobile Express Checkout."
"Unable to initialize express checkout review.","Unable to initialize express checkout review."
"Unable to initialize express checkout shipping method list.","Unable to initialize express checkout shipping method list."
"Unable to initialize return action.","Unable to initialize return action."
"Unable to load addresses.","Unable to load addresses."
"Unable to load application form.","Kan ikke hente applikationsformular"
"Unable to load billing address form.","Unable to load billing address form."
"Unable to load billing address.","Unable to load billing address."
"Unable to load categories.","Unable to load categories."
"Unable to load checkout.","Unable to load checkout."
"Unable to load order list.","Unable to load order list."
"Unable to load order review.","Unable to load order review."
"Unable to load product gallery.","Unable to load product gallery."
"Unable to load product info.","Kan ikke indlæse produktinfomation."
"Unable to load product options.","Unable to load product options."
"Unable to load product review.","Unable to load product review."
"Unable to load product reviews.","Unable to load product reviews."
"Unable to load review form.","Unable to load review form."
"Unable to load search.","Unable to load search."
"Unable to load shipping address form.","Unable to load shipping address form."
"Unable to place the order.","Kan ikke placere ordren."
"Unable to process preview.","Kan ikke behandle preview."
"Unable to render a gift card account.","Unable to render a gift card account."
"Unable to render an order.","Kan ikke skabe en ordre."
"Unable to render the store credits.","Unable to render the store credits."
"Unable to save app.","Kan ikke gemme app."
"Unable to save message.","Kan ikke gemme besked."
"Unable to save shipping address.","Kan ikke gemme leveringsadresse."
"Unable to save shipping method.","Kan ikke gemme leveringsmetode."
"Unable to save template.","Kan ikke gemme skabelon."
"Unable to start MEP Checkout.","Kan ikke starte MEP Checkout."
"Unable to start Mobile Express Checkout.","Unable to start Mobile Express Checkout."
"Unable to update shipping method.","Unable to update shipping method."
"Undefined","Udefineret"
"Unknown Error","Ukendt fejl"
"Unknown Error.","Ukendt fejl."
"Unsupported character in path: ""%s""","Ukendt tegn i stien: ""%s"""
"Unsupported value type received","Værditype ikke understøttet"
"Update Preview","Opdater Preview"
"Upon receiving these credentials, please fill in the corresponding fields.","Når du modtager disse adgangsoplysninger skal du udfylde de tilsvarende felter."
"Urban Airship Push Notification","Urban Airship Push Notification"
"Use Store Credit (%s available)","Brug butikskredit (%s tilgængelig)"
"Use as my default billing address","Brug som standard faktureringsadresse"
"Use as my default shipping address","Brug som standard leveringsadresse"
"View Details","Se detaljer"
"View Gallery","Se galleri"
"Warning: All related AirMail messages will be deleted!","Advarsel: Alle relaterede AirMail-beskeder bliver slettet!"
"Website is offline.","Websiden er offline."
"Wishlist has been cleared.","Ønskeseddel er blevet ryddet."
"Wishlist has been updated.","Ønskeseddel er blevet opdateret."
"Wishlist has been updated. But there are accrued some errors while updating some items.","Ønskeseddel er blevet opdateret. Men der skete nogle fejl under opdatering af nogle poster."
"Wrong Android background image orientation has been specified: ""%s"".","Forkert Android baggrundsbillede-orientering er angivet: ""%s""."
"Wrong Ipad background image orientation has been specified: ""%s"".","Forkert Ipad baggrundsbillede-orientering er angivet: ""%s""."
"Wrong PayPal Mobile Express Checkout Token specified.","Forkert PayPal Mobile Express Checkout Token angivet."
"Wrong device type.","Forkert apparattype."
"Wrong email format","Forkert e-mailformat"
"Wrong or expired Gift Card Code.","Forkert eller udløbet gavekortskode."
"Wrong theme format.","Forkert temaformat."
"YYYY","YYYY"
"Year","År"
"You are already logged in.","Du er allerede logget ind."
"You can watch statistics here.","Du kan se statistik her."
"You need to enable PayPal Express Checkout first from the Payment configuration before enabling PayPal MECL.","Du skal aktivere PayPal Express Checkout fra betalingskonfigurationen før du aktiverer PayPal MECL."
"You will receive an order confirmation email with details of your order and a link to track its progress.","Du vil modtage en ordrebekræftelse på e-mail med detaljer om din ordre og et link til at følge ordrens status."
"Your current balance is:","Din nuværende balance er:"
"Your order # is: %s. ","Din ordre # er: %s. "
"Zip/Postal Code","Postnummer"
"\'%s\' exceeds the allowed file size: %d (bytes)","\'%s\' overstiger den tilladte filstørrelse: %d (bytes)"
"\'%s\' height exceeds allowed value of %d px","\'%s\' højde overstiger den tilladte værdi på %d px"
"\'%s\' is not a valid file extension. Allowed extensions: %s","\'%s\' er ikke en gyldig filendelse. Tilladte formater: %s"
"\'%s\' width exceeds allowed value of %d px","\'%s\' bredde overstiger den tilladte værdi på %d px"
"and","og"
"each","hver"
"iPad","iPad"
"iPhone","iPhone"
"save","Gem"
"ver. %s","ver. %s"
