"Retrieve credit memo list","Hent kreditnotaliste"
"Retrieve invoice info","Hent fakturainfo"
"Retrieve invoice information","Hent fakturainformation"
"Retrieve list of credit memos by filters","Hent liste over kreditnotaer med filtre"
"Retrieve list of invoices by filters","Hent filtreret fakturaliste"
"Retrieve list of orders by filters","Hent filtreret ordreliste"
"Retrieve list of shipments by filters","Hent filtreret leveringsliste"
"Retrieve order information","Hent ordreinformation"
"Retrieve orders info","Hent ordreinfo"
"Retrieve shipment info","Hent leveringsinfo"
"Retrieve shipment information","Hent leveringsinformation"
"Return to Stock","Tilbage til lager"
"Returned","Returneret"
"Returns","Returneringer"
"Revenue","Omsætning"
"Row Subtotal","Rækkesubtotal"
"Row Total","Række total"
"SKU","Varenummer"
"Sales Discount","Salgsrabat"
"Sales Emails Section","Sektion for salgs-e-mails"
"Sales Emails","Salgs-e-mails"
"Sales Invoice Print View","Fakturaudskrift"
"Sales Items","Salgsenheder"
"Sales Order Print View","Ordreudskrift"
"Sales Section","Salgssektion"
"Sales Shipment Print View","Leveringsudskrift"
"Sales Shipping","Salgslevering"
"Sales Tax","Salgsmoms"
"Sales Total","Salgstotal"
"Sales","Salg"
"Same As Billing Address","Samme som fakturaadresse"
"Save Order Address","Gem ordreadresse"
"Save Status Assignment","Gem statustildeling"
"Save Status","Gem status"
"Save in address book","Gem i adressebog"
"Schedule","Plan"
"Select All","Vælg alle"
"Select from existing customer addresses:","Vælg fra eksisterende kundeadresser:"
"Select","Vælg"
"Send Credit Memo Comment Email Copy To","Send kopi af kreditnota kommentar-e-mail til"
"Send Credit Memo Comments Email Copy Method","Metode til at sende kopi af kreditnotakommentar"
"Send Credit Memo Email Copy Method","Metode til at sende kopi af kreditnota"
"Send Credit Memo Email Copy To","Send kopi af kreditnota-e-mail til"
"Send Email","Send e-mail"
"Send Invoice Comment Email Copy To","Send kopi af faktura kommentar-e-mail til"
"Send Invoice Comments Email Copy Method","Metode til at e-maile kopi af fakturakommentar"
"Send Invoice Email Copy Method","Metode til at e-maile fakturakopi"
"Send Invoice Email Copy To","Send kopi af faktura-e-mail til"
"Send Order Comment Email Copy To","Send kopi af ordre kommentar-e-mail til"
"Send Order Comments Email Copy Method","Metode til at e-maile kopi af ordrekommentar"
"Send Order Email Copy Method","Metode til at e-maile ordrekopi"
"Send Order Email Copy To","Send ordre-e-mailkopi til"
"Send Order Email","Send ordremail"
"Send Sales Emails","Send salgs-emails"
"Send Shipment Comment Email Copy To","Send kopi af leveringskommentar til"
"Send Shipment Comments Email Copy Method","Metode til at e-maile kopi af leveringskommentar"
"Send Shipment Email Copy Method","Metode til at e-maile kopi af leveringsmail"
"Send Shipment Email Copy To","Send kopi af leverings-e-mail til"
"Send Tracking Information","Send tracking-information"
"Send shipment info","Send leveringsinfo"
"Set order for existing transactions not allowed","Set order for existing transactions not allowed"
"Ship To","Levering til"
"Ship to Name","Leveringsnavn"
"Ship to:","Levering til:"
"Ship","Afsend"
"Shipment #","Levering nr."
"Shipment #%1$s | %3$s (%2$s)","Levering nr. %1$s | %3$s (%2$s)"
"Shipment #%s","Levering nr. %s"
"Shipment Comment Email Sender","Leveringskommentar - afsender"
"Shipment Comment Email Template for Guest","Leveringskommentar - skabelon for gæst"
"Shipment Comment Email Template","Leveringskommentar - skabelon"
"Shipment Comments","Kommentarer til levering"
"Shipment Email Sender","Levering - afsender"
"Shipment Email Template for Guest","Leveringsmail - skabelon for gæst"
"Shipment Email Template","Levering - skabelon"
"Shipment Update for Guest","Leveringsopdatering for gæst"
"Shipment Update","Leveringsopdatering"
"Shipment","Levering"
"Shipments","Forsendelser"
"Shipped By","Ekspederet af"
"Shipped","Afsendt"
"Shipping & Handling","Levering & håndtering"
"Shipping &amp; Handling Information","Leverings- &amp; håndteringsinformation"
"Shipping &amp; Handling","Levering &amp; håndtering"
"Shipping Address","Leveringsadresse"
"Shipping Amount","Leveringspris"
"Shipping Information","Levering - detaljer"
"Shipping Method","Leveringsform"
"Shipping Method:","Leveringsform:"
"Shipping Refund","Forsendelsesrefundering"
"Shipping and Tracking Information","Forsendelse og trackinginformation"
"Shipping","Levering"
"Shopping Cart","Indkøbskurv"
"Show Packages","Vis pakker"
"Signature Confirmation","Signatur-bekræftelse"
"Signed Up From","Oprettet igennem"
"Size","Størrelse"
"Sku","Varenummer"
"Sold to:","Solgt til:"
"Some of the products below do not have all the required options. Please edit them and configure all the required options.","Nogle af produkterne nedenfor har ikke alle obligatoriske muligheder. Rediger dem med de nødvendige valgmuligheder."
"Sorry, no quotes are available for this order at this time.","Vi undskylder. Der kan ikke gives et prisoverslag for denne ordre på nuværende tidspunkt."
"Source object is not specified.","Kildeobjekt er ikke angivet."
"Specified profile does not exist.","Den angivne profil eksisterer ikke."
"State Code [State Title]","Tilstandskode [tilstandstitel]"
"State/Province","Region"
"Status Code","Statuskode"
"Status Label","Statuslabel"
"Status","Status"
"Status:","Status:"
"Store Credit","Kredit (forretning)"
"Store View Specific Labels","Labels specifik for forretningsvisning"
"Street Address","Adresse"
"Submit Comment","Gem kommentar"
"Submit Credit Memo","Afsend kreditnota"
"Submit Invoice and Shipment","Opret faktura og levering"
"Submit Invoice","Opret faktura"
"Submit Order","Send bestilling"
"Submit Shipment","Godkend levering"
"Subscribe to Newsletter","Tilmeld nyhedsbrev"
"Subscribe to Order Status","Tilmeld til ordrestatus"
"Subtotal after discount.","Subtotal efter rabat"
"Subtotal","Subtotal"
"Subtotal:","Subtotal:"
"Suspected Fraud","Mulig svindel"
"Suspend","Suspender"
"Suspended","Suspenderet"
"Tax Amount","Momsbeløb"
"Tax Percent","Momsprocent"
"Tax","Moms"
"Telephone","Telefon"
"The Order State ""%s"" must not be set manually.","Ordrestatus ""%s"" må ikke sættes manuelt."
"The address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract.","Adressetotalmodellen skal nedarve fra Mage_Sales_Model_Quote_Address_Total_Abstract."
"The billing agreement ""%s"" has been canceled.","Betalingsaftalen ""%s"" er annulleret."
"The billing agreement ""%s"" has been created.","Betalingsaftalen ""%s"" er oprettet."
"The coupon code has been accepted.","Rabatkuponen er accepteret."
"The message has been sent.","Beskeden er sendt."
"The message was sent.","Beskeden er sendt."
"The order address has been updated.","Ordrens adresse er opdateret."
"The order email has been sent.","Ordre-emailen er sendt."
"The order has been cancelled.","Ordren er annulleret."
"The order has been created.","Ordren er oprettet."
"The order has been put on hold.","Ordren er sat på pause."
"The order has been released from holding status.","Ordren er ophævet fra pausestatus."
"The order has not been cancelled.","Ordren er ikke annulleret."
"The order status has been assigned.","Ordrestatus er tildelt."
"The order status has been saved.","Ordrestatus er gemt."
"The order status has been unassigned.","Ordrestatusens tildeling er fjernet."
"The order was not put on hold.","Ordren blev ikke pauset."
"The order was not unheld.","Ordren er ikke ophævet fra pausestatus."
"The order was placed using %s","Ordren blev afgivet ved brug af %s"
"The order(s) cannot be canceled","Ordren/ordrerne kan ikke annulleres."
"The payment has been accepted.","Betalingen er accepteret."
"The payment has been denied.","Betalingen er afvist."
"The payment has been voided.","Betalingen er ugyldiggjort."
"The profile has been updated.","Profilen er opdateret."
"The profile has no changes.","Der er ingen ændringer i profilen."
"The profile state has been updated.","Profilens status er opdateret."
"The quantity you want to add exceeds the total shipped quantity for some of selected Product(s)","Det antal du prøver at tilføje er større end det antal der er afsendt for nogle af de valgte produkter"
"The requested Payment Method is not available.","Den ønskede betalingsmetode er ikke tilgængelig."
"The shipping label has been created.","Pakkelabelen er oprettet."
"The transaction ""%s"" (%s) is already closed.","Transaktionen ""%s"" (%s) er allerede afsluttet."
"The transaction ""%s"" cannot be captured yet.","Transaktionen ""%s"" kan ikke hæves endnu."
"The value that you entered is not valid.","Den værdi du har indtastet er ikke gyldig."
"There are no billing agreements yet.","Det er ingen betalingsaftaler endnu."
"There are no printable documents related to selected orders.","Der er ikke nogen dokumenter, som kan printes til den valgte ordre"
"There are no shipping labels related to selected %s.","Der er ingen pakkelabel relateret til valgte %s."
"There is no need to approve this payment.","Denne betaling skal ikke godkendes."
"There is no need to deny this payment.","Denne betaling skal ikke afvises."
"There is no update for the payment.","Der er ingen opdatering til betalingen."
"This message will be shown in shopping cart when subtotal after discount less than minimum amount.","Denne besked vises i indkøbskurven når subtotal efter rabat er mindre end minimumsbeløbet"
"This operation requires an existing transaction object.","Denne handling kræver et eksisterende transaktionsobjekt."
"This order contains (%s) items and therefore cannot be edited through the admin interface at this time, if you wish to continue editing the (%s) items will be removed, the order will be canceled and a new order will be placed.","Denne ordre indeholder (%s) produkter, og kan derfor ikke redigeres fra backend. Hvis du fortsætter redigeringen vil produkterne (%s) blive fjernet, ordren annulleres, og en ny ordre oprettes."
"This order no longer exists.","Ordren findes ikke længere."
"This product does not have any configurable options.","Dette produkt har ikke nogen konfigurationsmuligheder."
"This profile state cannot be changed to ""%s"".","Profilens status kan ikke ændres til ""%s""."
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you wish to proceed?","Dette vil oprette en offline refundering. For at oprette en online refundering skal du åbne en faktura og oprette en kreditnota. Vil du fortsætte?"
"Tier Pricing","Mængderabat"
"Title","Titel"
"To Name","Til navn"
"To","Til"
"To:","Til:"
"Total %d product(s)","I alt %d produkt(er)"
"Total (ex)","Total (ekskl.)"
"Total (inc)","Total (inkl.)"
"Total Due","Total gæld"
"Total Invoiced Paid","Total faktureret og betalt"
"Total Invoiced VS Paid Report","Total faktureret vs. betalt rapport"
"Total Invoiced not Paid","Total faktureret men ikke betalt"
"Total Invoiced","Total faktureret"
"Total Ordered Report","Total bestillingsrapport"
"Total Paid","Betalt i alt"
"Total Qty","Totalt antal"
"Total Refund","Total tilbagelevering"
"Total Refunded Report","Total refunderingsrapport"
"Total Refunded","Total refunderet"
"Total Sales Shipping","Total salgslevering"
"Total Shipped Report","Total leveringsrapport"
"Total Shipping Charges","Total leveringsbeløb"
"Total Shipping","Total levering"
"Total Tax","Momstotal"
"Total Weight","Totalvægt"
"Total model should be extended from Mage_Sales_Model_Order_Total_Abstract.","Totalmodel skal nedarve fra Mage_Sales_Model_Order_Total_Abstract."
"Total","Total"
"Track Order","Track ordre"
"Track all shipment(s)","Track alle leveringer"
"Track all shipments","Track alle leveringer"
"Track this shipment","Track denne levering"
"Track your order","Track din ordre"
"Tracking Number","Trackingnummer"
"Tracking Number(s):","Trackingnummer:"
"Tracking","Tracking"
"Transaction ""%s"" was already processed.","Transaktionen ""%s"" er allerede behandlet."
"Transaction # %s | %s","Transaktion nr. %s | %s"
"Transaction ID must not be empty.","Transaktions-ID må ikke være tomt."
"Transaction ID","Transaktions-ID"
"Transaction ID: ""%s"".","Transaktions-ID: ""%s""."
"Transaction Type","Transaktionstype"
"Transactions","Transaktioner"
"Trial ","Prøve "
"Trial Payment","Prøvebetaling"
"Trial Period","Prøveperiode"
"Trial period payment","Prøveperiodebetaling"
"Type","Type"
"Unassign","Fjern tildeling"
"Unhold action is not available.","Ophæv pause er ikke muligt."
"Unhold order","Ophæv ordre fra pause"
"Unhold","Ophæv pause"
"Unknown State","Ukendt tilstand"
"Unknown Status","Ukendt status"
"Unsupported transaction type ""%s"".","Ikke understøttet transaktionstype ""%s""."
"Update Changes","Opdater"
"Update Items and Qty\'s","Opdater produkter og antal"
"Update Qty\'s","Opdater antal"
"Updated At","Opdateret"
"Updated:","Opdateret:"
"Use Aggregated Data (beta)","Brug totaldata (beta)"
"Use Order Status As Default","Brug ordrestatus som standard"
"Validate Each Address Separately in Multi-address Checkout","Valider hver adresse separat i multiadresse-bestilling"
"Value","Værdi"
"View All","Vis alle"
"View Another Order","Vis en anden ordre"
"View Order","Vis ordre"
"View","Vis"
"Visible on Frontend","Synlig i frontend"
"Void invoice","Annuller faktura"
"Void","Annuller"
"Voided authorization.","Annulleret autorisation."
"Website","Website"
"Weight","Vægt"
"Whether buyer can define the date when billing for the profile begins.","Hvorvidt kunden kan definere startdatoen for betaling af profilen."
"Width","Bredde"
"Wishlist","Ønskeseddel"
"Wrong billing agreement ID specified.","Forkert betalingsaftale-ID."
"Wrong quote item id to update configuration.","Forkert quote item id til opdatering af konfigurationen."
"Wrong state: ""%s"".","Forkert status: ""%s""."
"Yes","Ja"
"You can leave a box blank if you don\'t wish to add a gift message for whole order","Du kan lade en boks være uafkrydset hvis du ikke vil skrive en gavebesked til hele ordren"
"You have placed no orders.","Du har endnu ikke afgivet nogen ordrer."
"You will be redirected to the payment system website.","Du sendes videre til betalingssystemets website."
"Your credit card will be charged for","Dit kreditkort vil blive opkrævet"
"ZIP/Post Code","Postnummer"
"Zip/Postal Code","Postnummer"
"cm","cm"
"in","in"
"kg","kg"
"lb","lb"
"the credit memo email is not sent","Kreditnota-email er ikke sendt"
"the credit memo email was sent","Kreditnota-email er sendt"
"the invoice email is not sent","Faktura-email er ikke sendt"
"the invoice email was sent","Faktura-email er sendt"
"the order confirmation email is not sent","Ordrebekræftelsesmail er ikke sendt"
"the order confirmation email was sent","Ordrebekræftelsesmail er sendt"
"the shipment email is not sent","Leveringsmail er ikke sendt"
"the shipment email was sent","Leveringsmail er sendt"
